task_id,user_id,task_name,category,timestamp,duration_minutes,completed
398,1041,Email cleanup,WORK,2025-04-25 07:02:00,48.2,Yes
399,1000,Workout,Health,2025-05-24 19:44:00,29.8,Yes
400,1013,Code review,Work,2025-05-27 20:36:00,16.1,Yes
401,1007,Call family,Personal,2025-01-24 14:49:00,643.0,Yes
402,1042,Essay draft,Study,2025-03-03 18:40:00,55.6,Yes
403,1008,Read for fun,Personal,2025-05-21 14:36:00,31.1,No
404,1039,Grocery shopping,Chores,2025-05-11 14:59:00,9.9,Yes
405,1046,Tidy desk,Chores,2025-01-19 20:24:00,3.5,Yes
406,1028,Dishes, Chores,2025-03-07 07:47:00,93.1,Yes
407,1047,Sprint planning notes,Work,2025-04-03 11:10:00,60.0,Yes
408,1048,Email cleanup,Work,2025-07-29 18:14:00,34.7,Yes
409,1030,Workout,Health,2025-06-23 14:02:00,8.8,Yes
410,1045,Essay draft,Study,2025-06-01 09:37:00,3.7,Yes
411,1038,Meal prep,Health ,2025-05-28 19:56:00,33.3,Yes
412,1004,Tidy desk,Chores,2025-03-01 07:41:00,2.4,Yes
413,1039,Online course module,Study,2025-03-14 14:45:00,26.2,Yes
414,1000,Read chapter,study,2025-07-15 08:53:00,19.5,Yes
415,1031,Read for fun,Personal,2025-02-10 07:27:00,6.1,Yes
416,1006,Team sync prep,Work,2025-06-16 20:54:00,34.1,No
417,1023,Email cleanup,Work,2025-04-02 22:34:00,14.7,Yes
418,1034,Sprint planning notes, Work,2025-04-03 22:54:00,1.7,Yes
419,1009,Tidy desk,Chore,2025-02-25 17:32:00,17.5,Yes
420,1014,Journaling,Personal,2025-05-06 15:35:00,32.5,Yes
421,1041,Client report,Work,2025-03-18 12:43:00,37.9,Yes
422,1022,Car wash,Errands,2025-02-27 12:31:00,20.9,Yes
423,1007,Grocery shopping,Chores,2025-05-16 14:25:00,6.9,Yes
424,1043,Essay draft,Study,2025-07-26 12:44:00,31.1,Yes
425,1009,Laundry,Chores,2025-03-15 13:59:00,32.1,Yes
426,1040,Sprint planning notes,Work,2025-07-25 09:54:00,24.0,Yes
427,1018,Walk,Health,2025-07-24 09:30:00,30.7,Yes
428,1001,Meditation,Health,2025-02-24 08:30:00,,Yes
429,1046,Team sync prep,Work,2025-07-06 15:22:00,55.3,No
430,1024,Practice problems,,2025-05-31 21:15:00,25.1,Yes
431,1042,Pharmacy pickup,Errands,2025-05-09 11:09:00,17.8,No
432,1004,Stretching,Health,2025-05-29 19:01:00,17.6,Yes
433,1012,Email cleanup,,2025-02-16 15:10:00,61.9,Yes
434,1033,Walk,Health,2025-03-20 11:30:00,515.0,Yes
435,1021,Email cleanup,Work,2025-03-31 09:39:00,24.4,Yes
436,1005,Call family,Personal,2025-07-20 12:01:00,75.7,Yes
437,1034,Walk,Health,2025-01-24 16:21:00,54.5,Yes
438,1045,Email cleanup,work,2025-03-24 20:07:00,55.9,Yes
439,1024,Dishes,,2025-03-02 21:50:00,57.9,Yes
440,1047,Practice problems,Study,2025-06-23 10:09:00,20.4,Yes
441,1037,Sprint planning notes,Work,2025-07-23 12:39:00,54.7,Yes
442,1016,Code review,Work,2025-04-16 11:06:00,11.9,No
443,1020,Workout,Health,2025-06-12 14:49:00,8.5,Yes
444,1009,Client report,Work,2025-04-22 16:59:00,15.7,Yes
445,1011,Client report,Work,2025-07-15 13:54:00,8.0,Yes
446,1048,Team sync prep,Work,2025-06-18 12:44:00,130.4,No
447,1038,Budget spreadsheet,Work,2025-01-04 11:46:00,33.2,Yes
448,1046,Budget spreadsheet,Work,2025-05-02 10:15:00,33.5,Yes
449,1039,Sprint planning notes,Work,2025-05-05 10:01:00,33.6,Yes
450,1040,Budget review,Personal,2025-01-06 13:12:00,7.5,Yes
451,1008,Workout,Health,2025-03-09 06:02:00,,Yes
452,1018,Practice problems,,2025-02-15 20:37:00,53.1,Yes
453,1016,Code review,Work,2025-03-02 09:58:00,76.9,Yes
454,1024,Flashcard review,Study,2025-04-24 08:57:00,17.6,Yes
455,1013,Post office,Errands,2025-04-10 12:05:00,52.3,Yes
456,1048,Workout,Health,2025-01-08 19:48:00,75.8,Yes
457,1022,Sprint planning notes,work,2025-04-04 22:02:00,,Yes
458,1016,Budget spreadsheet, Work,2025-07-04 14:47:00,14.6,Yes
459,1027,Flashcard review,Study,2025-03-13 18:11:00,28.4,Yes
460,1031,Laundry,Chores,2025-06-27 11:23:00,39.8,No
461,1028,Car wash,errand,2025-01-25 11:40:00,15.0,Yes
462,1030,Laundry,Chores,2025-06-27 14:27:00,56.8,Yes
463,1015,Budget spreadsheet,Work,2025-03-28 14:58:00,39.0,Yes
464,1006,Sprint planning notes,Work,2025-03-03 12:35:00,25.3,Yes
465,1036,Sprint planning notes,work,2025-04-23 19:01:00,11.8,Yes
466,1018,Meditation,Health,2025-04-17 17:03:00,74.3,No
467,1003,Walk,Health,2025-03-22 16:51:00,12.4,Yes
468,1038,Call family,Personal,2025-02-19 19:27:00,,Yes
469,1027,Sprint planning notes,Work,2025-01-04 06:18:00,66.8,Yes
470,1018,Essay draft,Study,2025-07-11 22:09:00,800.8000000000001,Yes
471,1009,Walk,Health ,2025-07-12 16:06:00,40.4,Yes
472,1025,Walk,Health,2025-02-20 13:50:00,73.2,Yes
473,1032,Walk,Health,2025-06-10 09:01:00,55.5,Yes
474,1026,Code review,Work,2025-01-25 20:43:00,22.7,Yes
475,1021,Read chapter,Study,2025-04-27 14:42:00,11.6,Yes
476,1013,Call family,Personal,2025-03-18 20:05:00,44.6,Yes
477,1019,Budget spreadsheet,Work,2025-03-10 11:54:00,15.2,Yes
478,1023,Tidy desk,Chores,2025-04-15 17:57:00,8.4,Yes
479,1012,Code review,Work,2025-07-08 15:04:00,67.3,Yes
480,1014,Meditation,Health,2025-02-25 06:14:00,108.8,Yes
481,1044,Online course module,Study,2025-07-04 07:13:00,20.5,Yes
482,1015,Essay draft,Study,2025-06-10 13:25:00,27.1,Yes
483,1018,Essay draft,Study,2025-05-10 11:51:00,54.1,Yes
484,1048,Practice problems,Study,2025-03-07 13:05:00,84.7,Yes
485,1009,Journaling,PERSONAL,2025-02-10 08:28:00,3.0,Yes
486,1000,Grocery shopping,Chores,2025-06-26 08:38:00,32.0,Yes
487,1042,Practice problems,Study,2025-01-30 14:57:00,15.7,Yes
488,1042,Essay draft,Study,2025-06-24 12:04:00,8.0,Yes
489,1028,Flashcard review,study,2025-05-10 13:12:00,31.0,Yes
490,1042,Vacuuming,Chore,2025-04-06 11:38:00,20.6,Yes
491,1046,Stretching,Health,2025-04-28 10:45:00,75.1,Yes
492,1047,Workout,Health,2025-01-30 13:39:00,52.6,Yes
493,1028,Team sync prep,work,2025-03-14 20:23:00,43.9,Yes
494,1037,Post office,Errands ,2025-06-11 14:22:00,27.0,Yes
495,1046,Email cleanup,Work,2025-04-29 06:01:00,8.1,Yes
496,1032,Online course module,Study,2025-06-07 11:33:00,95.0,Yes
497,1041,Tidy desk,Chores,2025-07-25 21:06:00,11.5,No
498,1049,Flashcard review,Study,2025-07-16 17:58:00,60.3,Yes
499,1047,Workout,Health,2025-07-20 09:21:00,10.4,Yes
500,1007,Tidy desk,Chores,2025-07-12 22:08:00,,Yes
501,1031,Budget spreadsheet,Work,2025-03-08 08:16:00,33.2,No
502,1026,Code review,Work,2025-01-05 11:45:00,7.3,Yes
503,1048,Stretching,Health,2025-06-16 14:30:00,37.0,Yes
504,1029,Journaling,Personal,2025-03-07 14:31:00,50.3,Yes
505,1044,Post office,Errands,2025-03-14 18:37:00,28.6,Yes
506,1011,Dishes,Chores,2025-03-26 18:24:00,14.0,Yes
507,1034,Meal prep,Health,2025-06-22 16:21:00,,No
508,1011,Team sync prep,work,2025-03-12 06:15:00,19.0,Yes
509,1010,Meditation,Health,2025-04-15 09:55:00,29.6,Yes
510,1024,Workout,Health,2025-01-09 17:33:00,23.9,Yes
511,1030,Bank visit,Errands,2025-02-19 07:46:00,60.3,No
512,1034,Walk,Health,2025-06-19 06:21:00,26.4,Yes
513,1032,Walk,Health,2025-01-19 22:46:00,16.3,Yes
514,1006,Call family,Personal,2025-03-18 09:06:00,15.9,Yes
515,1032,Dishes,Chores,2025-05-09 07:17:00,50.6,Yes
516,1005,Sprint planning notes,Work ,2025-02-23 13:35:00,1.3,Yes
517,1036,Online course module,Study,2025-03-07 11:09:00,39.2,Yes
518,1037,Code review,Work,2025-07-14 08:11:00,11.8,Yes
519,1015,Workout,health,2025-04-13 13:26:00,44.7,Yes
520,1014,Workout,Health,2025-04-19 14:39:00,10.0,No
521,1035,Code review,Work ,2025-06-22 10:35:00,,Yes
522,1023,Practice problems,,2025-02-07 22:31:00,19.3,Yes
523,1019,Email cleanup,Work,2025-03-07 10:39:00,3.8,Yes
524,1034,Pharmacy pickup,Errands,2025-03-18 08:52:00,15.9,Yes
525,1001,Pharmacy pickup,Errands,2025-01-26 12:42:00,30.9,Yes
526,1020,Tidy desk,Chores,2025-01-30 13:42:00,18.4,Yes
527,1043,Vacuuming,Chores,2025-04-20 09:03:00,29.1,Yes
528,1011,Code review,Work,2025-07-12 18:06:00,17.0,Yes
529,1038,Team sync prep,Work,2025-03-17 19:43:00,9.4,Yes
530,1044,Dishes,Chores,2025-04-09 13:48:00,51.6,Yes
531,1012,Email cleanup,Work,2025-04-24 07:25:00,27.2,No
532,1025,Budget review,Personal,2025-04-01 20:48:00,29.8,Yes
533,1010,Car wash,Errands,2025-01-29 08:02:00,111.4,No
534,1006,Workout,Health,2025-07-12 17:55:00,9.8,No
535,1014,Call family,Personal,2025-04-24 19:22:00,5.4,Yes
536,1044,Stretching,Health,2025-03-01 08:16:00,40.7,Yes
537,1039,Client report, Work,2025-06-09 13:42:00,20.2,Yes
538,1003,Code review,Work,2025-03-19 14:46:00,25.4,Yes
539,1028,Budget spreadsheet,Work,2025-02-20 06:17:00,41.5,Yes
540,1025,Meditation,Health,2025-01-19 20:31:00,36.8,No
541,1046,Sprint planning notes,Work,2025-02-18 07:06:00,18.2,Yes
542,1032,Code review,Work,2025-01-28 11:29:00,94.8,Yes
543,1013,Read for fun,Personal,2025-05-08 13:17:00,34.3,Yes
544,1012,Journaling,Personal,2025-03-04 12:33:00,,No
545,1020,Flashcard review,Study,2025-05-17 10:25:00,,Yes
546,1026,Flashcard review,Study,2025-01-02 09:27:00,33.8,Yes
547,1035,Workout,Health,2025-05-02 18:44:00,34.2,Yes
548,1000,Code review,Work,2025-06-06 10:00:00,23.2,Yes
549,1042,Bank visit,Errands,2025-06-29 09:52:00,15.2,Yes
550,1013,Grocery shopping,Chores,2025-07-01 17:11:00,8.0,Yes
551,1026,Laundry,Chores,2025-03-01 07:21:00,8.7,Yes
552,1022,Walk,Health,2025-07-14 20:38:00,14.7,Yes
553,1044,Read for fun,Personal,2025-04-15 11:07:00,1.1,Yes
554,1044,Vacuuming,Chores,2025-01-05 15:35:00,14.8,Yes
555,1006,Sprint planning notes,Work,2025-04-06 13:38:00,22.0,Yes
556,1049,Meditation,Health,2025-02-24 07:55:00,54.4,Yes
557,1028,Essay draft,Study,2025-04-05 15:57:00,4.7,Yes
558,1032,Tidy desk,Chores,2025-07-23 17:08:00,20.4,No
559,1001,Budget review,Personal,2025-05-23 06:35:00,30.3,Yes
560,1005,Practice problems,Study,2025-05-22 08:37:00,11.1,Yes
561,1040,Client report,Work,2025-05-05 16:14:00,16.6,Yes
562,1023,Email cleanup,Work,2025-02-20 12:41:00,28.0,Yes
563,1010,Workout,Health,2025-04-23 08:52:00,26.5,Yes
564,1042,Online course module,Study ,2025-02-02 17:30:00,52.8,Yes
565,1030,Meditation,health,2025-05-02 21:06:00,56.3,Yes
566,1006,Journaling,personal,2025-01-01 16:49:00,35.4,Yes
567,1009,Stretching,Health,2025-02-01 15:42:00,,Yes
568,1006,Car wash,Errands,2025-05-04 11:04:00,,Yes
569,1014,Sprint planning notes,Work,2025-03-25 08:30:00,51.9,Yes
570,1020,Code review,Work,2025-03-26 21:25:00,3.9,Yes
571,1031,Workout,Health,2025-02-24 17:04:00,14.2,No
572,1020,Client report,Work,2025-06-15 16:42:00,17.6,Yes
573,1009,Practice problems,study,2025-04-06 11:09:00,16.8,Yes
574,1012,Stretching,Health,2025-07-23 17:29:00,28.1,Yes
575,1018,Journaling,personal,2025-05-04 15:27:00,36.8,Yes
576,1036,Sprint planning notes,Work,2025-01-21 14:58:00,3.7,Yes
577,1026,Budget review,Personal,2025-03-29 11:57:00,25.1,No
578,1010,Stretching,Health,2025-05-27 14:02:00,50.1,Yes
579,1047,Flashcard review,Study,2025-06-28 07:05:00,41.8,Yes
580,1011,Budget spreadsheet,Work,2025-05-04 12:05:00,2.9,Yes
581,1047,Sprint planning notes,WORK,2025-05-11 12:17:00,39.0,Yes
582,1000,Vacuuming,Chores,2025-01-27 10:35:00,29.2,Yes
583,1031,Vacuuming,Chores,2025-06-04 16:27:00,33.2,Yes
584,1003,Online course module,Study,2025-03-24 10:27:00,42.8,Yes
585,1046,Client report,Work,2025-02-02 20:07:00,7.3,Yes
586,1023,Dishes,Chores,2025-01-20 13:45:00,876.2,Yes
587,1010,Walk,Health,2025-05-10 17:37:00,50.5,No
588,1006,Flashcard review,study,2025-06-28 11:08:00,26.6,Yes
589,1032,Grocery shopping,Chores,2025-05-03 06:24:00,62.3,No
590,1036,Essay draft,Study,2025-03-09 12:41:00,77.8,Yes
591,1021,Call family,personal,2025-07-07 06:44:00,35.3,Yes
592,1032,Team sync prep,work,2025-05-21 07:42:00,48.0,Yes
593,1019,Read chapter,Study,2025-04-04 16:28:00,28.8,Yes
594,1023,Team sync prep,Work ,2025-04-25 13:51:00,19.7,Yes
595,1031,Code review,Work,2025-03-10 18:45:00,42.3,Yes
596,1049,Code review,Work,2025-06-13 18:21:00,31.3,Yes
597,1023,Vacuuming,Chore,2025-03-12 11:18:00,,No
598,1011,Tidy desk,Chores,2025-07-24 12:22:00,40.3,Yes
599,1001,Essay draft,,2025-05-09 19:26:00,10.7,Yes
600,1044,Workout,Health,2025-02-07 15:53:00,18.5,Yes
601,1035,Workout,Health,2025-05-01 18:00:00,5.5,Yes
602,1042,Post office,Errands,2025-01-02 22:55:00,32.4,Yes
603,1042,Team sync prep,Work,2025-05-09 11:41:00,42.5,Yes
604,1037,Car wash,Errands,2025-02-10 13:02:00,47.7,No
605,1042,Post office,Errands,2025-01-29 22:27:00,,Yes
606,1020,Online course module,study,2025-03-10 10:28:00,52.2,Yes
607,1045,Code review,Work,2025-07-19 09:54:00,12.2,Yes
608,1029,Dishes,Chores,2025-07-26 09:42:00,24.0,Yes
609,1030,Sprint planning notes,Work,2025-01-06 16:40:00,,Yes
610,1012,Flashcard review,Study,2025-04-14 13:47:00,11.1,Yes
611,1006,Read chapter,STUDY,2025-07-07 12:16:00,74.9,Yes
612,1009,Team sync prep,Work,2025-02-23 16:46:00,26.1,Yes
613,1044,Read chapter,Study,2025-06-17 09:27:00,42.0,Yes
614,1032,Read chapter,Study,2025-03-09 20:42:00,24.0,Yes
615,1010,Code review,Work,2025-04-27 14:22:00,16.3,No
616,1036,Budget spreadsheet, Work,2025-07-23 20:50:00,19.7,Yes
617,1028,Bank visit,Errands,2025-07-29 20:28:00,27.0,Yes
618,1032,Budget review,Personal,2025-03-02 19:56:00,43.4,Yes
619,1017,Code review,Work,2025-07-04 13:40:00,43.5,Yes
620,1028,Budget review,Personal,2025-04-09 17:15:00,19.3,Yes
621,1013,Team sync prep,Work,2025-01-23 10:21:00,41.1,Yes
622,1012,Vacuuming,Chores,2025-04-04 17:01:00,39.7,Yes
623,1008,Walk,Health,2025-06-19 08:28:00,58.5,Yes
624,1010,Client report,Work,2025-03-29 09:33:00,47.8,No
625,1017,Flashcard review,Study,2025-02-20 10:38:00,19.9,Yes
626,1041,Email cleanup,Work,2025-03-24 14:50:00,6.9,Yes
627,1049,Car wash,errand,2025-05-03 14:22:00,16.0,Yes
628,1005,Grocery shopping,Chores,2025-01-30 13:08:00,38.2,Yes
629,1018,Stretching,,2025-05-02 13:59:00,15.3,No
630,1003,Email cleanup,Work,2025-02-10 09:42:00,,Yes
631,1018,Client report,Work,2025-05-15 15:19:00,57.3,Yes
632,1028,Workout,Health,2025-01-17 10:55:00,24.6,No
633,1031,Code review,Work,2025-06-29 07:50:00,271.59999999999997,Yes
634,1029,Tidy desk,Chores,2025-02-04 18:56:00,16.8,Yes
635,1028,Call family,Personal,2025-04-03 09:13:00,23.0,Yes
636,1030,Online course module,Study,2025-07-17 22:46:00,28.2,Yes
637,1036,Car wash,Errands,2025-05-14 10:12:00,76.2,Yes
638,1019,Team sync prep,Work,2025-02-03 07:57:00,34.1,Yes
639,1013,Team sync prep,Work,2025-02-22 14:37:00,32.2,Yes
640,1038,Team sync prep,Work,2025-06-08 09:04:00,11.2,Yes
641,1011,Code review,Work,2025-07-24 17:48:00,16.3,Yes
642,1001,Online course module,Study,2025-02-07 16:41:00,10.7,Yes
643,1023,Dishes,CHORES,2025-07-16 22:52:00,22.9,Yes
644,1049,Sprint planning notes,Work,2025-05-08 16:32:00,14.7,Yes
645,1048,Budget review,personal,2025-04-10 19:19:00,42.3,Yes
646,1021,Pharmacy pickup,Errands,2025-03-14 21:49:00,40.7,Yes
647,1022,Sprint planning notes,Work,2025-06-01 21:24:00,52.3,Yes
648,1012,Journaling,PERSONAL,2025-05-11 18:56:00,13.9,Yes
649,1029,Post office,,2025-04-24 15:51:00,34.0,Yes
650,1037,Pharmacy pickup,Errands,2025-05-10 06:54:00,24.0,Yes
651,1040,Flashcard review,Study,2025-02-04 18:48:00,33.2,Yes
652,1020,Workout,Health,2025-06-05 19:48:00,56.4,Yes
653,1044,Essay draft,Study,2025-02-11 12:11:00,28.8,Yes
654,1007,Client report,Work,2025-05-25 16:10:00,11.2,Yes
655,1028,Vacuuming,Chores,2025-01-10 07:36:00,7.5,No
656,1045,Stretching, health,2025-06-25 07:29:00,57.0,Yes
657,1041,Journaling,Personal,2025-01-27 07:59:00,51.6,Yes
658,1006,Read chapter,Study,2025-02-06 12:14:00,58.2,Yes
659,1016,Stretching,health,2025-05-18 13:34:00,35.3,Yes
660,1046,Grocery shopping,Chores,2025-05-08 09:24:00,35.7,Yes
661,1022,Online course module,Study,2025-02-10 06:15:00,33.0,Yes
662,1034,Call family,Personal,2025-04-03 17:20:00,60.5,Yes
663,1007,Meal prep,Health,2025-01-23 14:21:00,21.7,Yes
664,1040,Essay draft,Study,2025-05-17 09:59:00,,Yes
665,1020,Team sync prep,Work ,2025-02-13 22:01:00,59.1,Yes
666,1020,Email cleanup, Work,2025-01-02 11:27:00,43.5,Yes
667,1014,Meditation,Health,2025-02-23 22:57:00,,Yes
668,1042,Grocery shopping,CHORES,2025-05-26 12:57:00,88.9,Yes
669,1048,Team sync prep,Work,2025-02-09 22:08:00,37.0,Yes
670,1001,Car wash,Errands,2025-03-31 12:52:00,21.5,Yes
671,1020,Team sync prep,Work,2025-04-17 18:42:00,81.7,Yes
672,1010,Stretching,Health,2025-06-13 08:51:00,45.4,Yes
673,1001,Journaling,Personal,2025-01-20 12:32:00,10.0,Yes
674,1045,Client report,Work,2025-07-02 09:27:00,30.7,No
675,1014,Car wash,Errands,2025-07-21 07:42:00,70.7,Yes
676,1035,Client report,Work,2025-02-03 19:13:00,29.8,Yes
677,1037,Meditation,Health,2025-05-19 07:53:00,43.4,Yes
678,1001,Grocery shopping,Chores,2025-01-31 19:09:00,21.5,Yes
679,1029,Read for fun,Personal,2025-05-10 20:07:00,71.7,No
680,1024,Online course module,Study,2025-05-13 11:49:00,28.2,Yes
681,1047,Grocery shopping,Chores,2025-07-13 21:43:00,,Yes
682,1025,Email cleanup,,2025-06-24 08:06:00,10.6,Yes
683,1032,Budget spreadsheet,Work,2025-02-01 12:58:00,33.6,Yes
684,1039,Client report,Work ,2025-04-08 08:17:00,2.2,Yes
685,1021,Team sync prep,Work,2025-03-10 18:55:00,19.7,Yes
686,1019,Budget spreadsheet,Work,2025-01-30 08:44:00,40.8,No
687,1005,Read chapter,Study,2025-07-01 14:45:00,22.3,Yes
688,1017,Client report,Work,2025-05-22 06:07:00,28.0,Yes
689,1008,Tidy desk,Chores,2025-03-23 18:30:00,24.5,Yes
690,1045,Team sync prep,Work,2025-03-30 15:36:00,40.3,Yes
691,1016,Online course module,Study,2025-07-24 22:47:00,30.9,Yes
692,1037,Practice problems,Study ,2025-04-17 15:36:00,33.7,Yes
693,1001,Online course module,Study,2025-01-30 11:54:00,50.9,Yes
694,1005,Essay draft,Study,2025-06-18 20:26:00,65.1,No
695,1012,Call family,Personal,2025-07-21 08:31:00,17.3,Yes
696,1000,Walk,Health,2025-04-30 08:34:00,42.8,Yes
697,1033,Online course module,Study,2025-06-14 19:03:00,15.6,Yes
698,1012,Read chapter,STUDY,2025-01-06 22:46:00,55.7,Yes
699,1025,Pharmacy pickup,Errands,2025-01-20 14:28:00,29.7,Yes
700,1021,Code review,Work,2025-05-22 09:24:00,11.1,Yes
701,1011,Walk,health,2025-01-09 08:25:00,7.3,Yes
702,1021,Meditation,Health,2025-05-23 13:38:00,,Yes
703,1043,Online course module,STUDY,2025-06-05 09:57:00,13.6,Yes
704,1045,Dishes,,2025-04-27 22:23:00,50.0,No
705,1006,Code review,Work,2025-06-06 07:30:00,80.9,Yes
706,1020,Email cleanup,Work,2025-04-16 21:07:00,26.2,Yes
707,1045,Grocery shopping,Chore,2025-03-27 17:16:00,8.3,Yes
708,1008,Sprint planning notes,Work,2025-05-09 11:22:00,93.7,Yes
709,1006,Online course module,Study,2025-04-01 20:42:00,7.3,Yes
710,1048,Practice problems,Study,2025-01-18 09:01:00,59.9,Yes
711,1001,Walk,,2025-01-23 21:16:00,28.6,Yes
712,1014,Meditation,,2025-05-19 15:26:00,59.4,No
713,1047,Meal prep,Health,2025-06-12 16:49:00,59.4,Yes
714,1011,Tidy desk,Chores,2025-03-02 12:14:00,9.0,Yes
715,1042,Tidy desk,Chores,2025-06-12 19:43:00,59.9,Yes
716,1017,Vacuuming,Chores,2025-07-21 14:02:00,46.0,Yes
717,1048,Budget spreadsheet,Work,2025-01-19 18:43:00,93.8,Yes
718,1021,Email cleanup,Work,2025-03-12 17:38:00,48.5,Yes
719,1020,Walk,Health,2025-03-21 10:02:00,31.9,Yes
720,1042,Sprint planning notes,Work,2025-04-08 06:18:00,37.1,Yes
721,1022,Client report,Work,2025-01-05 14:51:00,39.3,Yes
722,1009,Code review,work,2025-05-14 10:50:00,91.5,Yes
723,1023,Essay draft,study,2025-07-07 14:09:00,94.4,No
724,1029,Code review,Work,2025-03-26 14:55:00,,Yes
725,1021,Budget spreadsheet,Work,2025-04-08 14:21:00,17.0,Yes
726,1039,Stretching,Health,2025-05-20 12:29:00,17.1,Yes
727,1035,Walk,Health,2025-07-13 07:13:00,18.5,Yes
728,1042,Grocery shopping,Chore,2025-03-06 18:41:00,41.4,No
729,1032,Journaling,Personal,2025-02-21 17:57:00,16.0,No
730,1043,Online course module,Study,2025-03-05 22:29:00,18.8,No
731,1022,Budget spreadsheet,Work,2025-07-23 15:55:00,69.0,Yes
732,1033,Laundry,,2025-05-24 16:59:00,,Yes
733,1035,Sprint planning notes,Work,2025-06-24 13:45:00,61.0,Yes
734,1013,Budget spreadsheet,Work,2025-02-08 12:39:00,39.6,Yes
735,1018,Workout,Health,2025-06-25 16:00:00,6.1,Yes
736,1029,Essay draft,Study,2025-06-08 20:03:00,70.9,Yes
737,1030,Dishes,Chores,2025-02-19 13:15:00,24.7,No
738,1039,Read for fun,Personal,2025-06-25 10:02:00,85.9,Yes
739,1014,Journaling,Personal,2025-01-13 08:28:00,45.3,Yes
740,1025,Journaling,PERSONAL,2025-03-27 19:55:00,21.8,Yes
741,1044,Code review,Work,2025-05-31 11:06:00,19.7,No
742,1014,Practice problems,Study,2025-05-03 13:58:00,22.1,Yes
743,1030,Meal prep,Health,2025-04-05 18:53:00,26.2,Yes
744,1047,Email cleanup,Work,2025-04-27 15:29:00,9.7,Yes
745,1009,Meditation, health,2025-06-01 20:03:00,20.2,Yes
746,1033,Team sync prep,Work,2025-07-09 22:28:00,5.0,Yes
747,1044,Read for fun,,2025-02-18 17:08:00,27.1,Yes
748,1011,Email cleanup, Work,2025-04-10 16:31:00,43.6,Yes
749,1024,Flashcard review,Study,2025-07-29 06:26:00,16.4,Yes
750,1011,Stretching,health,2025-06-13 13:02:00,28.7,No
751,1008,Tidy desk,CHORES,2025-04-29 13:22:00,71.7,No
752,1005,Car wash,Errands ,2025-02-28 20:10:00,41.9,Yes
753,1021,Team sync prep,Work,2025-04-22 21:50:00,67.8,Yes
754,1026,Grocery shopping,Chores,2025-04-14 09:36:00,41.2,Yes
755,1030,Team sync prep,Work,2025-01-28 17:25:00,23.1,Yes
756,1025,Practice problems,Study,2025-06-06 18:40:00,13.5,Yes
757,1007,Read for fun,Personal,2025-02-08 18:09:00,26.9,No
758,1040,Email cleanup,Work,2025-07-28 15:31:00,21.0,Yes
759,1040,Post office,Errands,2025-03-24 17:03:00,17.0,Yes
760,1020,Meditation,Health,2025-05-07 21:55:00,97.9,Yes
761,1019,Budget spreadsheet,,2025-04-02 13:06:00,25.9,Yes
762,1011,Tidy desk,Chores,2025-04-02 08:22:00,45.2,Yes
763,1044,Journaling,Personal,2025-01-21 16:34:00,26.6,Yes
764,1004,Sprint planning notes,Work,2025-01-03 13:45:00,2.6,Yes
765,1005,Meal prep,Health,2025-01-22 11:39:00,75.6,Yes
766,1007,Code review,Work,2025-03-21 07:54:00,18.4,Yes
767,1039,Sprint planning notes,Work,2025-02-14 17:01:00,19.9,No
768,1012,Workout, health,2025-01-29 15:25:00,81.1,Yes
769,1021,Meditation,Health,2025-06-10 22:40:00,,Yes
770,1021,Client report,Work,2025-06-19 14:56:00,30.8,Yes
771,1002,Budget spreadsheet,Work,2025-03-29 06:09:00,13.0,Yes
772,1016,Read for fun,Personal,2025-04-05 15:47:00,40.2,Yes
773,1003,Client report,Work,2025-02-21 10:33:00,16.0,Yes
774,1037,Read for fun,Personal,2025-05-11 07:35:00,33.3,Yes
775,1049,Journaling,Personal,2025-04-30 15:50:00,32.2,Yes
776,1006,Email cleanup,Work,2025-01-27 16:19:00,13.1,Yes
777,1015,Flashcard review,study,2025-06-01 08:24:00,15.4,Yes
778,1025,Essay draft,Study,2025-03-19 19:09:00,44.3,Yes
779,1008,Sprint planning notes,Work,2025-01-16 17:57:00,39.5,Yes
780,1004,Email cleanup,Work,2025-02-01 13:38:00,48.0,Yes
781,1001,Journaling,Personal,2025-05-28 16:43:00,16.3,No
782,1043,Team sync prep,,2025-03-12 16:35:00,89.1,Yes
783,1028,Walk,Health,2025-03-03 11:48:00,29.7,Yes
784,1033,Workout,Health,2025-01-11 11:58:00,40.5,No
785,1011,Grocery shopping, Chores,2025-05-21 06:05:00,83.9,Yes
786,1020,Team sync prep,Work,2025-05-22 11:23:00,113.4,No
787,1049,Call family,personal,2025-04-07 17:50:00,25.9,Yes
