task_id,user_id,task_name,category,timestamp,duration_minutes,completed,day_of_week,hour
340,1032,Team sync prep,Work,2025-01-23 18:59:00,1.3,Yes,Thursday,18
341,1016,Pharmacy pickup,Errands,2025-02-18 18:43:00,51.0,Yes,Tuesday,18
342,1014,Sprint planning notes,Work,2025-06-02 20:58:00,11.3,Yes,Monday,20
343,1018,Walk,Health,2025-03-05 22:52:00,12.8,Yes,Wednesday,22
344,1034,Stretching,Health,2025-02-09 17:09:00,27.5,Yes,Sunday,17
345,1011,Vacuuming,Chores,2025-05-30 17:45:00,50.7,Yes,Friday,17
346,1046,Code review,Work,2025-07-12 18:21:00,47.9,Yes,Saturday,18
347,1009,Meditation,Health,2025-01-17 09:16:00,38.6,Yes,Friday,9
348,1003,Practice problems,Study,2025-07-19 09:51:00,21.8,Yes,Saturday,9
349,1042,Email cleanup,Work,2025-02-22 06:16:00,41.3,Yes,Saturday,6
350,1016,Pharmacy pickup,Errands,2025-03-26 07:15:00,33.6,Yes,Wednesday,7
351,1024,Meal prep,Health,2025-04-20 07:56:00,28.4,Yes,Sunday,7
352,1034,Email cleanup,Work,2025-06-08 21:42:00,48.7,Yes,Sunday,21
353,1038,Meal prep,Health,2025-05-21 06:17:00,29.1,Yes,Wednesday,6
354,1039,Laundry,Chores,2025-05-14 17:12:00,37.8,No,Wednesday,17
355,1047,Post office,Uncategorized,2025-03-26 22:08:00,55.5,Yes,Wednesday,22
356,1045,Team sync prep,Work,2025-07-15 10:30:00,21.7,Yes,Tuesday,10
357,1021,Sprint planning notes,Work,2025-02-02 09:05:00,29.05,Yes,Sunday,9
358,1044,Team sync prep,Work,2025-01-04 15:34:00,40.6,Yes,Saturday,15
359,1036,Client report,Work,2025-03-09 17:31:00,37.0,Yes,Sunday,17
360,1033,Laundry,Chores,2025-04-30 20:37:00,39.8,Yes,Wednesday,20
361,1025,Grocery shopping,Chores,2025-03-22 06:34:00,43.7,Yes,Saturday,6
362,1040,Dishes,Chores,2025-06-28 17:52:00,12.6,Yes,Saturday,17
363,1039,Laundry,Chores,2025-06-04 17:11:00,30.0,Yes,Wednesday,17
364,1047,Flashcard review,Study,2025-01-10 17:20:00,30.3,Yes,Friday,17
365,1015,Dishes,Chores,2025-07-02 17:01:00,13.0,Yes,Wednesday,17
366,1012,Read chapter,Uncategorized,2025-02-27 15:43:00,72.2,Yes,Thursday,15
367,1034,Budget spreadsheet,Work,2025-03-08 14:32:00,12.5,Yes,Saturday,14
368,1000,Bank visit,Errands,2025-06-08 20:50:00,23.9,Yes,Sunday,20
369,1010,Team sync prep,Work,2025-07-13 17:39:00,59.9,Yes,Sunday,17
370,1041,Essay draft,Study,2025-02-26 13:44:00,59.5,Yes,Wednesday,13
371,1012,Flashcard review,Study,2025-01-20 21:17:00,60.5,Yes,Monday,21
372,1009,Online course module,Study,2025-07-08 21:03:00,67.4,Yes,Tuesday,21
373,1005,Walk,Health,2025-05-30 08:47:00,33.1,No,Friday,8
374,1014,Workout,Health,2025-02-25 10:12:00,32.5,Yes,Tuesday,10
375,1019,Sprint planning notes,Work,2025-04-18 19:20:00,7.9,Yes,Friday,19
376,1007,Code review,Work,2025-05-04 11:04:00,29.05,Yes,Sunday,11
377,1004,Post office,Errands,2025-01-06 09:08:00,43.5,Yes,Monday,9
378,1045,Bank visit,Errands,2025-01-23 11:42:00,57.1,Yes,Thursday,11
379,1003,Workout,Health,2025-01-06 13:11:00,67.5,Yes,Monday,13
380,1031,Laundry,Chores,2025-01-07 14:28:00,5.3,Yes,Tuesday,14
381,1033,Dishes,Chores,2025-06-05 10:49:00,6.0,Yes,Thursday,10
382,1022,Vacuuming,Uncategorized,2025-06-12 21:55:00,17.3,Yes,Thursday,21
383,1004,Code review,Work,2025-05-17 06:55:00,82.3,Yes,Saturday,6
384,1005,Client report,Work,2025-06-01 16:03:00,19.7,Yes,Sunday,16
385,1003,Read for fun,Personal,2025-04-29 13:48:00,19.8,Yes,Tuesday,13
386,1027,Essay draft,Study,2025-02-19 09:17:00,46.1,Yes,Wednesday,9
387,1043,Meditation,Health,2025-02-25 19:50:00,39.7,Yes,Tuesday,19
388,1003,Stretching,Health,2025-06-29 06:38:00,43.2,Yes,Sunday,6
389,1038,Bank visit,Errands,2025-06-28 09:11:00,30.9,Yes,Saturday,9
390,1009,Online course module,Study,2025-06-24 07:36:00,29.6,No,Tuesday,7
391,1026,Budget spreadsheet,Work,2025-07-05 22:06:00,17.2,Yes,Saturday,22
392,1002,Flashcard review,Study,2025-06-26 07:28:00,35.4,No,Thursday,7
393,1012,Bank visit,Errands,2025-02-01 12:57:00,38.9,Yes,Saturday,12
395,1030,Online course module,Uncategorized,2025-05-07 16:28:00,23.8,No,Wednesday,16
396,1006,Read chapter,Study,2025-07-01 15:58:00,41.1,Yes,Tuesday,15
397,1038,Read chapter,Study,2025-05-15 07:37:00,54.9,Yes,Thursday,7
398,1041,Email cleanup,Work,2025-04-25 07:02:00,48.2,Yes,Friday,7
399,1000,Workout,Health,2025-05-24 19:44:00,29.8,Yes,Saturday,19
400,1013,Code review,Work,2025-05-27 20:36:00,16.1,Yes,Tuesday,20
402,1042,Essay draft,Study,2025-03-03 18:40:00,55.6,Yes,Monday,18
403,1008,Read for fun,Personal,2025-05-21 14:36:00,31.1,No,Wednesday,14
404,1039,Grocery shopping,Chores,2025-05-11 14:59:00,9.9,Yes,Sunday,14
405,1046,Tidy desk,Chores,2025-01-19 20:24:00,3.5,Yes,Sunday,20
406,1028,Dishes,Chores,2025-03-07 07:47:00,93.1,Yes,Friday,7
407,1047,Sprint planning notes,Work,2025-04-03 11:10:00,60.0,Yes,Thursday,11
408,1048,Email cleanup,Work,2025-07-29 18:14:00,34.7,Yes,Tuesday,18
409,1030,Workout,Health,2025-06-23 14:02:00,8.8,Yes,Monday,14
410,1045,Essay draft,Study,2025-06-01 09:37:00,3.7,Yes,Sunday,9
411,1038,Meal prep,Health,2025-05-28 19:56:00,33.3,Yes,Wednesday,19
412,1004,Tidy desk,Chores,2025-03-01 07:41:00,2.4,Yes,Saturday,7
413,1039,Online course module,Study,2025-03-14 14:45:00,26.2,Yes,Friday,14
414,1000,Read chapter,Study,2025-07-15 08:53:00,19.5,Yes,Tuesday,8
415,1031,Read for fun,Personal,2025-02-10 07:27:00,6.1,Yes,Monday,7
416,1006,Team sync prep,Work,2025-06-16 20:54:00,34.1,No,Monday,20
417,1023,Email cleanup,Work,2025-04-02 22:34:00,14.7,Yes,Wednesday,22
418,1034,Sprint planning notes,Work,2025-04-03 22:54:00,1.7,Yes,Thursday,22
419,1009,Tidy desk,Chore,2025-02-25 17:32:00,17.5,Yes,Tuesday,17
420,1014,Journaling,Personal,2025-05-06 15:35:00,32.5,Yes,Tuesday,15
421,1041,Client report,Work,2025-03-18 12:43:00,37.9,Yes,Tuesday,12
422,1022,Car wash,Errands,2025-02-27 12:31:00,20.9,Yes,Thursday,12
423,1007,Grocery shopping,Chores,2025-05-16 14:25:00,6.9,Yes,Friday,14
424,1043,Essay draft,Study,2025-07-26 12:44:00,31.1,Yes,Saturday,12
425,1009,Laundry,Chores,2025-03-15 13:59:00,32.1,Yes,Saturday,13
426,1040,Sprint planning notes,Work,2025-07-25 09:54:00,24.0,Yes,Friday,9
427,1018,Walk,Health,2025-07-24 09:30:00,30.7,Yes,Thursday,9
428,1001,Meditation,Health,2025-02-24 08:30:00,28.4,Yes,Monday,8
429,1046,Team sync prep,Work,2025-07-06 15:22:00,55.3,No,Sunday,15
430,1024,Practice problems,Uncategorized,2025-05-31 21:15:00,25.1,Yes,Saturday,21
431,1042,Pharmacy pickup,Errands,2025-05-09 11:09:00,17.8,No,Friday,11
432,1004,Stretching,Health,2025-05-29 19:01:00,17.6,Yes,Thursday,19
433,1012,Email cleanup,Uncategorized,2025-02-16 15:10:00,61.9,Yes,Sunday,15
435,1021,Email cleanup,Work,2025-03-31 09:39:00,24.4,Yes,Monday,9
436,1005,Call family,Personal,2025-07-20 12:01:00,75.7,Yes,Sunday,12
437,1034,Walk,Health,2025-01-24 16:21:00,54.5,Yes,Friday,16
438,1045,Email cleanup,Work,2025-03-24 20:07:00,55.9,Yes,Monday,20
439,1024,Dishes,Uncategorized,2025-03-02 21:50:00,57.9,Yes,Sunday,21
440,1047,Practice problems,Study,2025-06-23 10:09:00,20.4,Yes,Monday,10
441,1037,Sprint planning notes,Work,2025-07-23 12:39:00,54.7,Yes,Wednesday,12
442,1016,Code review,Work,2025-04-16 11:06:00,11.9,No,Wednesday,11
443,1020,Workout,Health,2025-06-12 14:49:00,8.5,Yes,Thursday,14
444,1009,Client report,Work,2025-04-22 16:59:00,15.7,Yes,Tuesday,16
445,1011,Client report,Work,2025-07-15 13:54:00,8.0,Yes,Tuesday,13
447,1038,Budget spreadsheet,Work,2025-01-04 11:46:00,33.2,Yes,Saturday,11
448,1046,Budget spreadsheet,Work,2025-05-02 10:15:00,33.5,Yes,Friday,10
449,1039,Sprint planning notes,Work,2025-05-05 10:01:00,33.6,Yes,Monday,10
450,1040,Budget review,Personal,2025-01-06 13:12:00,7.5,Yes,Monday,13
451,1008,Workout,Health,2025-03-09 06:02:00,28.4,Yes,Sunday,6
452,1018,Practice problems,Uncategorized,2025-02-15 20:37:00,53.1,Yes,Saturday,20
453,1016,Code review,Work,2025-03-02 09:58:00,76.9,Yes,Sunday,9
454,1024,Flashcard review,Study,2025-04-24 08:57:00,17.6,Yes,Thursday,8
455,1013,Post office,Errands,2025-04-10 12:05:00,52.3,Yes,Thursday,12
456,1048,Workout,Health,2025-01-08 19:48:00,75.8,Yes,Wednesday,19
457,1022,Sprint planning notes,Work,2025-04-04 22:02:00,29.05,Yes,Friday,22
458,1016,Budget spreadsheet,Work,2025-07-04 14:47:00,14.6,Yes,Friday,14
459,1027,Flashcard review,Study,2025-03-13 18:11:00,28.4,Yes,Thursday,18
460,1031,Laundry,Chores,2025-06-27 11:23:00,39.8,No,Friday,11
461,1028,Car wash,Errand,2025-01-25 11:40:00,15.0,Yes,Saturday,11
462,1030,Laundry,Chores,2025-06-27 14:27:00,56.8,Yes,Friday,14
463,1015,Budget spreadsheet,Work,2025-03-28 14:58:00,39.0,Yes,Friday,14
464,1006,Sprint planning notes,Work,2025-03-03 12:35:00,25.3,Yes,Monday,12
465,1036,Sprint planning notes,Work,2025-04-23 19:01:00,11.8,Yes,Wednesday,19
466,1018,Meditation,Health,2025-04-17 17:03:00,74.3,No,Thursday,17
467,1003,Walk,Health,2025-03-22 16:51:00,12.4,Yes,Saturday,16
468,1038,Call family,Personal,2025-02-19 19:27:00,29.0,Yes,Wednesday,19
469,1027,Sprint planning notes,Work,2025-01-04 06:18:00,66.8,Yes,Saturday,6
471,1009,Walk,Health,2025-07-12 16:06:00,40.4,Yes,Saturday,16
472,1025,Walk,Health,2025-02-20 13:50:00,73.2,Yes,Thursday,13
473,1032,Walk,Health,2025-06-10 09:01:00,55.5,Yes,Tuesday,9
474,1026,Code review,Work,2025-01-25 20:43:00,22.7,Yes,Saturday,20
475,1021,Read chapter,Study,2025-04-27 14:42:00,11.6,Yes,Sunday,14
476,1013,Call family,Personal,2025-03-18 20:05:00,44.6,Yes,Tuesday,20
477,1019,Budget spreadsheet,Work,2025-03-10 11:54:00,15.2,Yes,Monday,11
478,1023,Tidy desk,Chores,2025-04-15 17:57:00,8.4,Yes,Tuesday,17
479,1012,Code review,Work,2025-07-08 15:04:00,67.3,Yes,Tuesday,15
481,1044,Online course module,Study,2025-07-04 07:13:00,20.5,Yes,Friday,7
482,1015,Essay draft,Study,2025-06-10 13:25:00,27.1,Yes,Tuesday,13
483,1018,Essay draft,Study,2025-05-10 11:51:00,54.1,Yes,Saturday,11
484,1048,Practice problems,Study,2025-03-07 13:05:00,84.7,Yes,Friday,13
485,1009,Journaling,Personal,2025-02-10 08:28:00,3.0,Yes,Monday,8
486,1000,Grocery shopping,Chores,2025-06-26 08:38:00,32.0,Yes,Thursday,8
487,1042,Practice problems,Study,2025-01-30 14:57:00,15.7,Yes,Thursday,14
488,1042,Essay draft,Study,2025-06-24 12:04:00,8.0,Yes,Tuesday,12
489,1028,Flashcard review,Study,2025-05-10 13:12:00,31.0,Yes,Saturday,13
490,1042,Vacuuming,Chore,2025-04-06 11:38:00,20.6,Yes,Sunday,11
491,1046,Stretching,Health,2025-04-28 10:45:00,75.1,Yes,Monday,10
492,1047,Workout,Health,2025-01-30 13:39:00,52.6,Yes,Thursday,13
493,1028,Team sync prep,Work,2025-03-14 20:23:00,43.9,Yes,Friday,20
494,1037,Post office,Errands,2025-06-11 14:22:00,27.0,Yes,Wednesday,14
495,1046,Email cleanup,Work,2025-04-29 06:01:00,8.1,Yes,Tuesday,6
496,1032,Online course module,Study,2025-06-07 11:33:00,95.0,Yes,Saturday,11
497,1041,Tidy desk,Chores,2025-07-25 21:06:00,11.5,No,Friday,21
498,1049,Flashcard review,Study,2025-07-16 17:58:00,60.3,Yes,Wednesday,17
499,1047,Workout,Health,2025-07-20 09:21:00,10.4,Yes,Sunday,9
500,1007,Tidy desk,Chores,2025-07-12 22:08:00,29.8,Yes,Saturday,22
501,1031,Budget spreadsheet,Work,2025-03-08 08:16:00,33.2,No,Saturday,8
502,1026,Code review,Work,2025-01-05 11:45:00,7.3,Yes,Sunday,11
503,1048,Stretching,Health,2025-06-16 14:30:00,37.0,Yes,Monday,14
504,1029,Journaling,Personal,2025-03-07 14:31:00,50.3,Yes,Friday,14
505,1044,Post office,Errands,2025-03-14 18:37:00,28.6,Yes,Friday,18
506,1011,Dishes,Chores,2025-03-26 18:24:00,14.0,Yes,Wednesday,18
507,1034,Meal prep,Health,2025-06-22 16:21:00,28.4,No,Sunday,16
508,1011,Team sync prep,Work,2025-03-12 06:15:00,19.0,Yes,Wednesday,6
509,1010,Meditation,Health,2025-04-15 09:55:00,29.6,Yes,Tuesday,9
510,1024,Workout,Health,2025-01-09 17:33:00,23.9,Yes,Thursday,17
511,1030,Bank visit,Errands,2025-02-19 07:46:00,60.3,No,Wednesday,7
512,1034,Walk,Health,2025-06-19 06:21:00,26.4,Yes,Thursday,6
513,1032,Walk,Health,2025-01-19 22:46:00,16.3,Yes,Sunday,22
514,1006,Call family,Personal,2025-03-18 09:06:00,15.9,Yes,Tuesday,9
515,1032,Dishes,Chores,2025-05-09 07:17:00,50.6,Yes,Friday,7
516,1005,Sprint planning notes,Work,2025-02-23 13:35:00,1.3,Yes,Sunday,13
517,1036,Online course module,Study,2025-03-07 11:09:00,39.2,Yes,Friday,11
518,1037,Code review,Work,2025-07-14 08:11:00,11.8,Yes,Monday,8
519,1015,Workout,Health,2025-04-13 13:26:00,44.7,Yes,Sunday,13
520,1014,Workout,Health,2025-04-19 14:39:00,10.0,No,Saturday,14
521,1035,Code review,Work,2025-06-22 10:35:00,29.05,Yes,Sunday,10
522,1023,Practice problems,Uncategorized,2025-02-07 22:31:00,19.3,Yes,Friday,22
523,1019,Email cleanup,Work,2025-03-07 10:39:00,3.8,Yes,Friday,10
524,1034,Pharmacy pickup,Errands,2025-03-18 08:52:00,15.9,Yes,Tuesday,8
525,1001,Pharmacy pickup,Errands,2025-01-26 12:42:00,30.9,Yes,Sunday,12
526,1020,Tidy desk,Chores,2025-01-30 13:42:00,18.4,Yes,Thursday,13
527,1043,Vacuuming,Chores,2025-04-20 09:03:00,29.1,Yes,Sunday,9
528,1011,Code review,Work,2025-07-12 18:06:00,17.0,Yes,Saturday,18
529,1038,Team sync prep,Work,2025-03-17 19:43:00,9.4,Yes,Monday,19
530,1044,Dishes,Chores,2025-04-09 13:48:00,51.6,Yes,Wednesday,13
531,1012,Email cleanup,Work,2025-04-24 07:25:00,27.2,No,Thursday,7
532,1025,Budget review,Personal,2025-04-01 20:48:00,29.8,Yes,Tuesday,20
534,1006,Workout,Health,2025-07-12 17:55:00,9.8,No,Saturday,17
535,1014,Call family,Personal,2025-04-24 19:22:00,5.4,Yes,Thursday,19
536,1044,Stretching,Health,2025-03-01 08:16:00,40.7,Yes,Saturday,8
537,1039,Client report,Work,2025-06-09 13:42:00,20.2,Yes,Monday,13
538,1003,Code review,Work,2025-03-19 14:46:00,25.4,Yes,Wednesday,14
539,1028,Budget spreadsheet,Work,2025-02-20 06:17:00,41.5,Yes,Thursday,6
540,1025,Meditation,Health,2025-01-19 20:31:00,36.8,No,Sunday,20
541,1046,Sprint planning notes,Work,2025-02-18 07:06:00,18.2,Yes,Tuesday,7
542,1032,Code review,Work,2025-01-28 11:29:00,94.8,Yes,Tuesday,11
543,1013,Read for fun,Personal,2025-05-08 13:17:00,34.3,Yes,Thursday,13
544,1012,Journaling,Personal,2025-03-04 12:33:00,29.0,No,Tuesday,12
545,1020,Flashcard review,Study,2025-05-17 10:25:00,29.6,Yes,Saturday,10
546,1026,Flashcard review,Study,2025-01-02 09:27:00,33.8,Yes,Thursday,9
547,1035,Workout,Health,2025-05-02 18:44:00,34.2,Yes,Friday,18
548,1000,Code review,Work,2025-06-06 10:00:00,23.2,Yes,Friday,10
549,1042,Bank visit,Errands,2025-06-29 09:52:00,15.2,Yes,Sunday,9
550,1013,Grocery shopping,Chores,2025-07-01 17:11:00,8.0,Yes,Tuesday,17
551,1026,Laundry,Chores,2025-03-01 07:21:00,8.7,Yes,Saturday,7
552,1022,Walk,Health,2025-07-14 20:38:00,14.7,Yes,Monday,20
553,1044,Read for fun,Personal,2025-04-15 11:07:00,1.1,Yes,Tuesday,11
554,1044,Vacuuming,Chores,2025-01-05 15:35:00,14.8,Yes,Sunday,15
555,1006,Sprint planning notes,Work,2025-04-06 13:38:00,22.0,Yes,Sunday,13
556,1049,Meditation,Health,2025-02-24 07:55:00,54.4,Yes,Monday,7
557,1028,Essay draft,Study,2025-04-05 15:57:00,4.7,Yes,Saturday,15
558,1032,Tidy desk,Chores,2025-07-23 17:08:00,20.4,No,Wednesday,17
559,1001,Budget review,Personal,2025-05-23 06:35:00,30.3,Yes,Friday,6
560,1005,Practice problems,Study,2025-05-22 08:37:00,11.1,Yes,Thursday,8
561,1040,Client report,Work,2025-05-05 16:14:00,16.6,Yes,Monday,16
562,1023,Email cleanup,Work,2025-02-20 12:41:00,28.0,Yes,Thursday,12
563,1010,Workout,Health,2025-04-23 08:52:00,26.5,Yes,Wednesday,8
564,1042,Online course module,Study,2025-02-02 17:30:00,52.8,Yes,Sunday,17
565,1030,Meditation,Health,2025-05-02 21:06:00,56.3,Yes,Friday,21
566,1006,Journaling,Personal,2025-01-01 16:49:00,35.4,Yes,Wednesday,16
567,1009,Stretching,Health,2025-02-01 15:42:00,28.4,Yes,Saturday,15
568,1006,Car wash,Errands,2025-05-04 11:04:00,30.9,Yes,Sunday,11
569,1014,Sprint planning notes,Work,2025-03-25 08:30:00,51.9,Yes,Tuesday,8
570,1020,Code review,Work,2025-03-26 21:25:00,3.9,Yes,Wednesday,21
571,1031,Workout,Health,2025-02-24 17:04:00,14.2,No,Monday,17
572,1020,Client report,Work,2025-06-15 16:42:00,17.6,Yes,Sunday,16
573,1009,Practice problems,Study,2025-04-06 11:09:00,16.8,Yes,Sunday,11
574,1012,Stretching,Health,2025-07-23 17:29:00,28.1,Yes,Wednesday,17
575,1018,Journaling,Personal,2025-05-04 15:27:00,36.8,Yes,Sunday,15
576,1036,Sprint planning notes,Work,2025-01-21 14:58:00,3.7,Yes,Tuesday,14
577,1026,Budget review,Personal,2025-03-29 11:57:00,25.1,No,Saturday,11
578,1010,Stretching,Health,2025-05-27 14:02:00,50.1,Yes,Tuesday,14
579,1047,Flashcard review,Study,2025-06-28 07:05:00,41.8,Yes,Saturday,7
580,1011,Budget spreadsheet,Work,2025-05-04 12:05:00,2.9,Yes,Sunday,12
581,1047,Sprint planning notes,Work,2025-05-11 12:17:00,39.0,Yes,Sunday,12
582,1000,Vacuuming,Chores,2025-01-27 10:35:00,29.2,Yes,Monday,10
583,1031,Vacuuming,Chores,2025-06-04 16:27:00,33.2,Yes,Wednesday,16
584,1003,Online course module,Study,2025-03-24 10:27:00,42.8,Yes,Monday,10
585,1046,Client report,Work,2025-02-02 20:07:00,7.3,Yes,Sunday,20
587,1010,Walk,Health,2025-05-10 17:37:00,50.5,No,Saturday,17
588,1006,Flashcard review,Study,2025-06-28 11:08:00,26.6,Yes,Saturday,11
589,1032,Grocery shopping,Chores,2025-05-03 06:24:00,62.3,No,Saturday,6
590,1036,Essay draft,Study,2025-03-09 12:41:00,77.8,Yes,Sunday,12
591,1021,Call family,Personal,2025-07-07 06:44:00,35.3,Yes,Monday,6
592,1032,Team sync prep,Work,2025-05-21 07:42:00,48.0,Yes,Wednesday,7
593,1019,Read chapter,Study,2025-04-04 16:28:00,28.8,Yes,Friday,16
594,1023,Team sync prep,Work,2025-04-25 13:51:00,19.7,Yes,Friday,13
595,1031,Code review,Work,2025-03-10 18:45:00,42.3,Yes,Monday,18
596,1049,Code review,Work,2025-06-13 18:21:00,31.3,Yes,Friday,18
597,1023,Vacuuming,Chore,2025-03-12 11:18:00,28.8,No,Wednesday,11
598,1011,Tidy desk,Chores,2025-07-24 12:22:00,40.3,Yes,Thursday,12
599,1001,Essay draft,Uncategorized,2025-05-09 19:26:00,10.7,Yes,Friday,19
600,1044,Workout,Health,2025-02-07 15:53:00,18.5,Yes,Friday,15
601,1035,Workout,Health,2025-05-01 18:00:00,5.5,Yes,Thursday,18
602,1042,Post office,Errands,2025-01-02 22:55:00,32.4,Yes,Thursday,22
603,1042,Team sync prep,Work,2025-05-09 11:41:00,42.5,Yes,Friday,11
604,1037,Car wash,Errands,2025-02-10 13:02:00,47.7,No,Monday,13
605,1042,Post office,Errands,2025-01-29 22:27:00,30.9,Yes,Wednesday,22
606,1020,Online course module,Study,2025-03-10 10:28:00,52.2,Yes,Monday,10
607,1045,Code review,Work,2025-07-19 09:54:00,12.2,Yes,Saturday,9
608,1029,Dishes,Chores,2025-07-26 09:42:00,24.0,Yes,Saturday,9
609,1030,Sprint planning notes,Work,2025-01-06 16:40:00,29.05,Yes,Monday,16
610,1012,Flashcard review,Study,2025-04-14 13:47:00,11.1,Yes,Monday,13
611,1006,Read chapter,Study,2025-07-07 12:16:00,74.9,Yes,Monday,12
612,1009,Team sync prep,Work,2025-02-23 16:46:00,26.1,Yes,Sunday,16
613,1044,Read chapter,Study,2025-06-17 09:27:00,42.0,Yes,Tuesday,9
614,1032,Read chapter,Study,2025-03-09 20:42:00,24.0,Yes,Sunday,20
615,1010,Code review,Work,2025-04-27 14:22:00,16.3,No,Sunday,14
616,1036,Budget spreadsheet,Work,2025-07-23 20:50:00,19.7,Yes,Wednesday,20
617,1028,Bank visit,Errands,2025-07-29 20:28:00,27.0,Yes,Tuesday,20
618,1032,Budget review,Personal,2025-03-02 19:56:00,43.4,Yes,Sunday,19
619,1017,Code review,Work,2025-07-04 13:40:00,43.5,Yes,Friday,13
620,1028,Budget review,Personal,2025-04-09 17:15:00,19.3,Yes,Wednesday,17
621,1013,Team sync prep,Work,2025-01-23 10:21:00,41.1,Yes,Thursday,10
622,1012,Vacuuming,Chores,2025-04-04 17:01:00,39.7,Yes,Friday,17
623,1008,Walk,Health,2025-06-19 08:28:00,58.5,Yes,Thursday,8
624,1010,Client report,Work,2025-03-29 09:33:00,47.8,No,Saturday,9
625,1017,Flashcard review,Study,2025-02-20 10:38:00,19.9,Yes,Thursday,10
626,1041,Email cleanup,Work,2025-03-24 14:50:00,6.9,Yes,Monday,14
627,1049,Car wash,Errand,2025-05-03 14:22:00,16.0,Yes,Saturday,14
628,1005,Grocery shopping,Chores,2025-01-30 13:08:00,38.2,Yes,Thursday,13
629,1018,Stretching,Uncategorized,2025-05-02 13:59:00,15.3,No,Friday,13
630,1003,Email cleanup,Work,2025-02-10 09:42:00,29.05,Yes,Monday,9
631,1018,Client report,Work,2025-05-15 15:19:00,57.3,Yes,Thursday,15
632,1028,Workout,Health,2025-01-17 10:55:00,24.6,No,Friday,10
634,1029,Tidy desk,Chores,2025-02-04 18:56:00,16.8,Yes,Tuesday,18
635,1028,Call family,Personal,2025-04-03 09:13:00,23.0,Yes,Thursday,9
636,1030,Online course module,Study,2025-07-17 22:46:00,28.2,Yes,Thursday,22
637,1036,Car wash,Errands,2025-05-14 10:12:00,76.2,Yes,Wednesday,10
638,1019,Team sync prep,Work,2025-02-03 07:57:00,34.1,Yes,Monday,7
639,1013,Team sync prep,Work,2025-02-22 14:37:00,32.2,Yes,Saturday,14
640,1038,Team sync prep,Work,2025-06-08 09:04:00,11.2,Yes,Sunday,9
641,1011,Code review,Work,2025-07-24 17:48:00,16.3,Yes,Thursday,17
642,1001,Online course module,Study,2025-02-07 16:41:00,10.7,Yes,Friday,16
643,1023,Dishes,Chores,2025-07-16 22:52:00,22.9,Yes,Wednesday,22
644,1049,Sprint planning notes,Work,2025-05-08 16:32:00,14.7,Yes,Thursday,16
645,1048,Budget review,Personal,2025-04-10 19:19:00,42.3,Yes,Thursday,19
646,1021,Pharmacy pickup,Errands,2025-03-14 21:49:00,40.7,Yes,Friday,21
647,1022,Sprint planning notes,Work,2025-06-01 21:24:00,52.3,Yes,Sunday,21
648,1012,Journaling,Personal,2025-05-11 18:56:00,13.9,Yes,Sunday,18
649,1029,Post office,Uncategorized,2025-04-24 15:51:00,34.0,Yes,Thursday,15
650,1037,Pharmacy pickup,Errands,2025-05-10 06:54:00,24.0,Yes,Saturday,6
651,1040,Flashcard review,Study,2025-02-04 18:48:00,33.2,Yes,Tuesday,18
652,1020,Workout,Health,2025-06-05 19:48:00,56.4,Yes,Thursday,19
653,1044,Essay draft,Study,2025-02-11 12:11:00,28.8,Yes,Tuesday,12
654,1007,Client report,Work,2025-05-25 16:10:00,11.2,Yes,Sunday,16
655,1028,Vacuuming,Chores,2025-01-10 07:36:00,7.5,No,Friday,7
656,1045,Stretching,Health,2025-06-25 07:29:00,57.0,Yes,Wednesday,7
657,1041,Journaling,Personal,2025-01-27 07:59:00,51.6,Yes,Monday,7
658,1006,Read chapter,Study,2025-02-06 12:14:00,58.2,Yes,Thursday,12
659,1016,Stretching,Health,2025-05-18 13:34:00,35.3,Yes,Sunday,13
660,1046,Grocery shopping,Chores,2025-05-08 09:24:00,35.7,Yes,Thursday,9
661,1022,Online course module,Study,2025-02-10 06:15:00,33.0,Yes,Monday,6
662,1034,Call family,Personal,2025-04-03 17:20:00,60.5,Yes,Thursday,17
663,1007,Meal prep,Health,2025-01-23 14:21:00,21.7,Yes,Thursday,14
664,1040,Essay draft,Study,2025-05-17 09:59:00,29.6,Yes,Saturday,9
665,1020,Team sync prep,Work,2025-02-13 22:01:00,59.1,Yes,Thursday,22
666,1020,Email cleanup,Work,2025-01-02 11:27:00,43.5,Yes,Thursday,11
667,1014,Meditation,Health,2025-02-23 22:57:00,28.4,Yes,Sunday,22
668,1042,Grocery shopping,Chores,2025-05-26 12:57:00,88.9,Yes,Monday,12
669,1048,Team sync prep,Work,2025-02-09 22:08:00,37.0,Yes,Sunday,22
670,1001,Car wash,Errands,2025-03-31 12:52:00,21.5,Yes,Monday,12
671,1020,Team sync prep,Work,2025-04-17 18:42:00,81.7,Yes,Thursday,18
672,1010,Stretching,Health,2025-06-13 08:51:00,45.4,Yes,Friday,8
673,1001,Journaling,Personal,2025-01-20 12:32:00,10.0,Yes,Monday,12
674,1045,Client report,Work,2025-07-02 09:27:00,30.7,No,Wednesday,9
675,1014,Car wash,Errands,2025-07-21 07:42:00,70.7,Yes,Monday,7
676,1035,Client report,Work,2025-02-03 19:13:00,29.8,Yes,Monday,19
677,1037,Meditation,Health,2025-05-19 07:53:00,43.4,Yes,Monday,7
